t,hour,acc,acc_true,T_deck,T_air,wind,turbulence,traffic_rate,exc_rms,damage,regime,f1,f2,a1,a2,a3,a4
7,0.2333333,-0.0008970196,-0.0005792068,6.102276,5.807044,2.544265,0.1232615,50.07621,0.002091135,0,0,2.023394,6.046787,0.9730109,-0.9177232,0.8680976,-0.9093218
7.05,0.235,-0.00315841,-0.00314815,6.10199,5.802085,2.555218,0.1239114,50.07639,0.002060195,0,0,2.023396,6.04679,0.9730082,-0.9177205,0.868095,-0.9093218
7.1,0.2366667,-0.0002928366,-0.0002117021,6.101704,5.797125,2.56617,0.1245614,50.07657,0.002060509,0,0,2.023398,6.046793,0.9730056,-0.9177177,0.8680925,-0.9093217
7.15,0.2383333,0.003356226,0.003808388,6.101418,5.792166,2.577122,0.1252113,50.07676,0.002041019,0,0,2.023399,6.046797,0.973003,-0.9177149,0.8680899,-0.9093217
7.2,0.24,0.002483158,0.003105028,6.101132,5.787206,2.588074,0.1258613,50.07694,0.002028127,0,0,2.023401,6.0468,0.9730004,-0.9177122,0.8680873,-0.9093216
7.25,0.2416667,0.001594988,0.00173393,6.100846,5.782247,2.599026,0.1265112,50.07712,0.002012494,0,0,2.023403,6.046804,0.9729978,-0.9177094,0.8680847,-0.9093216
7.3,0.2433333,0.001031092,0.001658089,6.100559,5.777287,2.609978,0.1271612,50.0773,0.001981953,0,0,2.023404,6.046807,0.9729952,-0.9177066,0.8680822,-0.9093215
7.35,0.245,-0.0008284317,-0.0006037692,6.100273,5.772328,2.62093,0.1278111,50.07748,0.001956427,0,0,2.023406,6.046811,0.9729926,-0.9177038,0.8680796,-0.9093214
7.4,0.2466667,-0.002672025,-0.002755261,6.099987,5.767368,2.631883,0.1284611,50.07767,0.001946177,0,0,2.023408,6.046814,0.97299,-0.9177011,0.868077,-0.9093214
7.45,0.2483333,-0.003314291,-0.003242173,6.099701,5.762409,2.642835,0.129111,50.07785,0.001929194,0,0,2.02341,6.046818,0.9729874,-0.9176983,0.8680744,-0.9093213
7.5,0.25,-0.0008569349,-0.001227221,6.099415,5.757449,2.653787,0.1297609,50.07803,0.00192362,0,0,2.023411,6.046821,0.9729848,-0.9176955,0.8680719,-0.9093213
7.55,0.2516667,-0.001751815,-0.001815061,6.0991,5.753703,2.65274,0.1320241,50.07822,0.001911006,0,0,2.023413,6.046825,0.9729819,-0.9176925,0.868069,-0.9093212
7.6,0.2533333,-0.00138234,-0.002108891,6.098785,5.749956,2.651693,0.1342872,50.0784,0.001897649,0,0,2.023415,6.046829,0.9729791,-0.9176894,0.8680662,-0.9093212
7.65,0.255,0.004599244,0.004631968,6.09847,5.746209,2.650647,0.1365503,50.07859,0.001885953,0,0,2.023417,6.046832,0.9729762,-0.9176864,0.8680634,-0.9093211
7.7,0.2566667,0.002405604,0.002262493,6.098155,5.742462,2.6496,0.1388134,50.07878,0.001866084,0,0,2.023419,6.046836,0.9729733,-0.9176833,0.8680605,-0.909321
7.75,0.2583333,-0.0004403152,-0.000916613,6.09784,5.738716,2.648553,0.1410765,50.07896,0.001847941,0,0,2.023421,6.04684,0.9729705,-0.9176803,0.8680577,-0.909321
7.8,0.26,0.006936586,0.006658333,6.097525,5.734969,2.647507,0.1433397,50.07915,0.001805825,0,0,2.023423,6.046844,0.9729676,-0.9176772,0.8680549,-0.9093209
7.85,0.2616667,0.001895546,0.002573539,6.097211,5.731222,2.64646,0.1456028,50.07934,0.001788872,0,0,2.023425,6.046847,0.9729647,-0.9176742,0.868052,-0.9093209
7.9,0.2633333,-0.008055522,-0.007761804,6.096896,5.727475,2.645413,0.1478659,50.07952,0.001784426,0,0,2.023426,6.046851,0.9729619,-0.9176711,0.8680492,-0.9093208
7.95,0.265,-0.0002636114,-0.0007929398,6.096581,5.723729,2.644366,0.150129,50.07971,0.001741105,0,0,2.023428,6.046855,0.972959,-0.9176681,0.8680464,-0.9093208
8,0.2666667,0.003672548,0.003858842,6.096266,5.719982,2.64332,0.1523921,50.07989,0.001714926,0,0,2.02343,6.046859,0.9729561,-0.917665,0.8680435,-0.9093207
8.05,0.2683333,-0.008894128,-0.008757825,6.095935,5.717693,2.635044,0.1540061,50.08008,0.001692392,0,0,2.023432,6.046863,0.9729531,-0.9176618,0.8680405,-0.9093206
8.1,0.27,-0.003958883,-0.004022893,6.095603,5.715404,2.626769,0.1556201,50.08028,0.001687259,0,0,2.023434,6.046867,0.9729501,-0.9176586,0.8680376,-0.9093206
8.15,0.2716667,0.008589739,0.008665033,6.095272,5.713116,2.618493,0.1572341,50.08047,0.001682255,0,0,2.023436,6.046871,0.9729471,-0.9176554,0.8680346,-0.9093205
8.2,0.2733333,-0.0008556219,-0.000591675,6.094941,5.710827,2.610218,0.1588481,50.08066,0.001647743,0,0,2.023438,6.046875,0.9729441,-0.9176522,0.8680316,-0.9093204
8.25,0.275,-0.002612796,-0.003009926,6.09461,5.708538,2.601943,0.1604621,50.08085,0.001646,0,0,2.02344,6.046879,0.9729411,-0.917649,0.8680286,-0.9093204
8.3,0.2766667,0.007817821,0.007642182,6.094278,5.706249,2.593667,0.162076,50.08104,0.001661809,0,0,2.023442,6.046883,0.9729381,-0.9176458,0.8680256,-0.9093203
8.35,0.2783333,0.004704491,0.004451391,6.093947,5.703961,2.585392,0.16369,50.08123,0.001645781,0,0,2.023444,6.046887,0.972935,-0.9176426,0.8680227,-0.9093203
8.4,0.28,-0.005181665,-0.005689606,6.093616,5.701672,2.577116,0.165304,50.08142,0.001608752,0,0,2.023446,6.046891,0.972932,-0.9176394,0.8680197,-0.9093202
8.45,0.2816667,0.0001871383,-0.0001512548,6.093285,5.699383,2.568841,0.166918,50.08161,0.001632593,0,0,2.023448,6.046895,0.972929,-0.9176362,0.8680167,-0.9093201
8.5,0.2833333,0.001598307,0.001255376,6.092953,5.697095,2.560566,0.168532,50.0818,0.001652836,0,0,2.02345,6.046899,0.972926,-0.9176329,0.8680137,-0.9093201
8.55,0.285,-0.009774778,-0.009108766,6.092644,5.699409,2.559593,0.1665756,50.08199,0.001677508,0,0,2.023452,6.046902,0.9729232,-0.91763,0.8680109,-0.90932
8.6,0.2866667,-0.0003705615,-0.001032732,6.092335,5.701724,2.55862,0.1646192,50.08219,0.001751422,0,0,2.023454,6.046906,0.9729204,-0.917627,0.8680082,-0.9093199
8.65,0.2883333,0.004464122,0.004454518,6.092025,5.704038,2.557647,0.1626627,50.08238,0.001791954,0,0,2.023456,6.04691,0.9729175,-0.917624,0.8680054,-0.9093199
8.7,0.29,-0.001281657,-0.001680423,6.091716,5.706353,2.556675,0.1607063,50.08258,0.001870117,0,0,2.023458,6.046914,0.9729147,-0.917621,0.8680026,-0.9093198
8.75,0.2916667,0.003183696,0.002726197,6.091407,5.708668,2.555702,0.1587499,50.08277,0.001899768,0,0,2.023459,6.046917,0.9729119,-0.917618,0.8679998,-0.9093198
8.8,0.2933333,0.004614465,0.005038666,6.091098,5.710982,2.554729,0.1567935,50.08297,0.00191907,0,0,2.023461,6.046921,0.9729091,-0.917615,0.867997,-0.9093197
8.85,0.295,0.001086553,0.0009923344,6.090788,5.713297,2.553757,0.1548371,50.08316,0.001969677,0,0,2.023463,6.046925,0.9729063,-0.917612,0.8679943,-0.9093197
8.9,0.2966667,-0.002674949,-0.002134128,6.090479,5.715612,2.552784,0.1528806,50.08336,0.002015484,0,0,2.023465,6.046928,0.9729035,-0.917609,0.8679915,-0.9093196
8.95,0.2983333,0.0005966258,0.0004716202,6.09017,5.717926,2.551811,0.1509242,50.08355,0.002040852,0,0,2.023467,6.046932,0.9729007,-0.917606,0.8679887,-0.9093195
9,0.3,-0.002534708,-0.001428418,6.08986,5.720241,2.550838,0.1489678,50.08375,0.002055527,0,0,2.023469,6.046936,0.9728978,-0.917603,0.8679859,-0.9093195
9.05,0.3016667,-0.005386935,-0.006700674,6.089606,5.726521,2.554891,0.1489551,50.08395,0.00206415,0,0,2.02347,6.046939,0.9728955,-0.9176005,0.8679836,-0.9093194
9.1,0.3033333,0.001050956,0.0007359789,6.089351,5.732802,2.558944,0.1489423,50.08415,0.002083704,0,0,2.023472,6.046942,0.9728932,-0.9175981,0.8679813,-0.9093194
9.15,0.305,0.002781454,0.002629063,6.089096,5.739082,2.562997,0.1489296,50.08435,0.002117517,0,0,2.023473,6.046945,0.9728909,-0.9175956,0.867979,-0.9093193
9.2,0.3066667,-0.001741149,-0.002095253,6.088842,5.745363,2.56705,0.1489168,50.08454,0.002139998,0,0,2.023475,6.046948,0.9728886,-0.9175931,0.8679767,-0.9093193
9.25,0.3083333,0.002916387,0.002269484,6.088587,5.751643,2.571103,0.1489041,50.08474,0.00215505,0,0,2.023476,6.046951,0.9728862,-0.9175907,0.8679745,-0.9093192
9.3,0.31,0.005701412,0.006670552,6.088333,5.757923,2.575156,0.1488913,50.08494,0.002180064,0,0,2.023478,6.046954,0.9728839,-0.9175882,0.8679722,-0.9093192
9.35,0.3116667,0.0005399398,0.0003117371,6.088078,5.764204,2.579208,0.1488785,50.08514,0.002200021,0,0,2.023479,6.046957,0.9728816,-0.9175857,0.8679699,-0.9093191
9.4,0.3133333,-0.003249158,-0.003563638,6.087823,5.770484,2.583261,0.1488658,50.08534,0.002242006,0,0,2.023481,6.04696,0.9728793,-0.9175833,0.8679676,-0.9093191
9.45,0.315,0.001534101,0.002061486,6.087569,5.776765,2.587314,0.148853,50.08554,0.002269416,0,0,2.023483,6.046963,0.972877,-0.9175808,0.8679653,-0.909319
9.5,0.3166667,-0.003119937,-0.002832046,6.087314,5.783045,2.591367,0.1488403,50.08574,0.002292541,0,0,2.023484,6.046966,0.9728747,-0.9175783,0.867963,-0.909319
9.55,0.3183333,-0.007598478,-0.007154342,6.087052,5.781904,2.587179,0.1503718,50.08594,0.002342335,0,0,2.023486,6.04697,0.9728723,-0.9175758,0.8679606,-0.909319
9.6,0.32,0.001252007,0.000816109,6.08679,5.780764,2.582991,0.1519033,50.08615,0.002372785,0,0,2.023487,6.046973,0.9728699,-0.9175733,0.8679583,-0.9093189
9.65,0.3216667,0.00267068,0.003244319,6.086528,5.779623,2.578803,0.1534349,50.08635,0.002388886,0,0,2.023489,6.046976,0.9728675,-0.9175707,0.8679559,-0.9093189
9.7,0.3233333,0.001238035,0.0007419102,6.086266,5.778483,2.574614,0.1549664,50.08655,0.002444499,0,0,2.02349,6.046979,0.9728651,-0.9175682,0.8679536,-0.9093188
9.75,0.325,0.001443909,0.001765452,6.086004,5.777342,2.570426,0.1564979,50.08676,0.002475375,0,0,2.023492,6.046982,0.9728627,-0.9175656,0.8679512,-0.9093188
9.8,0.3266667,0.002626345,0.00361265,6.085742,5.776202,2.566238,0.1580295,50.08696,0.002481591,0,0,2.023494,6.046985,0.9728604,-0.9175631,0.8679489,-0.9093187
9.85,0.3283333,0.001205492,0.0008574427,6.08548,5.775061,2.56205,0.159561,50.08717,0.002512366,0,0,2.023495,6.046989,0.972858,-0.9175606,0.8679465,-0.9093187
9.9,0.33,-0.003181173,-0.003041847,6.085218,5.773921,2.557862,0.1610925,50.08737,0.002555975,0,0,2.023497,6.046992,0.9728556,-0.917558,0.8679441,-0.9093186
9.95,0.3316667,-0.001047078,-0.001640468,6.084956,5.77278,2.553674,0.162624,50.08757,0.002579946,0,0,2.023498,6.046995,0.9728532,-0.9175555,0.8679418,-0.9093186
10,0.3333333,-0.0007390273,-0.0009118283,6.084694,5.77164,2.549485,0.1641556,50.08778,0.002626002,0,0,2.0235,6.046998,0.9728508,-0.917553,0.8679394,-0.9093185
10.05,0.335,-0.002777847,-0.003450214,6.084504,5.779934,2.552675,0.1653467,50.08798,0.002667006,0,0,2.023501,6.047,0.9728491,-0.9175511,0.8679377,-0.9093185
10.1,0.3366667,0.0008073485,-9.496123e-05,6.084313,5.788228,2.555865,0.1665378,50.08819,0.002678852,0,0,2.023502,6.047003,0.9728473,-0.9175493,0.867936,-0.9093184
10.15,0.3383333,0.004193675,0.004128605,6.084122,5.796523,2.559054,0.1677289,50.0884,0.002693423,0,0,2.023503,6.047005,0.9728456,-0.9175474,0.8679343,-0.9093184
10.2,0.34,0.00167784,0.00115408,6.083931,5.804817,2.562244,0.16892,50.08861,0.002730231,0,0,2.023504,6.047007,0.9728439,-0.9175456,0.8679326,-0.9093184
10.25,0.3416667,0.0005616671,0.0001878321,6.08374,5.813112,2.565433,0.1701111,50.08882,0.002749511,0,0,2.023506,6.047009,0.9728421,-0.9175437,0.8679308,-0.9093183
10.3,0.3433333,0.002284741,0.002462062,6.083549,5.821406,2.568623,0.1713023,50.08903,0.002768294,0,0,2.023507,6.047012,0.9728404,-0.9175419,0.8679291,-0.9093183
10.35,0.345,0.0004561766,0.00124649,6.083358,5.829701,2.571813,0.1724934,50.08923,0.002781464,0,0,2.023508,6.047014,0.9728386,-0.91754,0.8679274,-0.9093183
10.4,0.3466667,-0.002218132,-0.002632361,6.083167,5.837995,2.575002,0.1736845,50.08944,0.002799561,0,0,2.023509,6.047016,0.9728369,-0.9175382,0.8679257,-0.9093182
10.45,0.3483333,-0.003070475,-0.003391009,6.082976,5.84629,2.578192,0.1748756,50.08965,0.00280674,0,0,2.02351,6.047019,0.9728352,-0.9175363,0.867924,-0.9093182
10.5,0.35,0.00120994,0.001418613,6.082785,5.854584,2.581381,0.1760667,50.08986,0.002826851,0,0,2.023511,6.047021,0.9728334,-0.9175345,0.8679223,-0.9093181
10.55,0.3516667,-0.0006784459,0.0001398928,6.082558,5.850019,2.580074,0.1748476,50.09007,0.002836646,0,0,2.023513,6.047024,0.9728314,-0.9175323,0.8679202,-0.9093181
10.6,0.3533333,-0.004061445,-0.003589766,6.08233,5.845453,2.578766,0.1736286,50.09028,0.002841875,0,0,2.023514,6.047026,0.9728293,-0.9175301,0.8679182,-0.9093181
10.65,0.355,0.003863186,0.003616756,6.082103,5.840888,2.577458,0.1724095,50.0905,0.002842804,0,0,2.023515,6.047029,0.9728272,-0.9175279,0.8679161,-0.909318
10.7,0.3566667,0.001935141,0.002022398,6.081876,5.836322,2.57615,0.1711905,50.09071,0.002864396,0,0,2.023517,6.047032,0.9728252,-0.9175257,0.8679141,-0.909318
10.75,0.3583333,-0.00487455,-0.004805263,6.081649,5.831757,2.574842,0.1699714,50.09092,0.002869843,0,0,2.023518,6.047035,0.9728231,-0.9175235,0.867912,-0.9093179
10.8,0.36,0.00435468,0.003817631,6.081421,5.827191,2.573535,0.1687524,50.09114,0.00287186,0,0,2.023519,6.047037,0.972821,-0.9175213,0.86791,-0.9093179
10.85,0.3616667,0.004230254,0.003739878,6.081194,5.822626,2.572227,0.1675333,50.09135,0.002860345,0,0,2.023521,6.04704,0.972819,-0.9175191,0.8679079,-0.9093178
10.9,0.3633333,-0.006520188,-0.006223054,6.080967,5.81806,2.570919,0.1663142,50.09156,0.002855488,0,0,2.023522,6.047043,0.9728169,-0.9175169,0.8679059,-0.9093178
10.95,0.365,-0.001270598,-0.001464384,6.080739,5.813495,2.569611,0.1650952,50.09177,0.002859287,0,0,2.023524,6.047046,0.9728148,-0.9175147,0.8679039,-0.9093178
11,0.3666667,0.003726319,0.00389652,6.080512,5.808929,2.568304,0.1638761,50.09199,0.002872579,0,0,2.023525,6.047048,0.9728127,-0.9175125,0.8679018,-0.9093177
11.05,0.3683333,-0.00381994,-0.003546487,6.080302,5.810801,2.572961,0.164954,50.0922,0.002891947,0,0,2.023526,6.047051,0.9728108,-0.9175104,0.8678999,-0.9093177
11.1,0.37,-0.003075818,-0.002051305,6.080093,5.812673,2.577618,0.1660318,50.09242,0.0028826,0,0,2.023527,6.047053,0.9728089,-0.9175084,0.867898,-0.9093176
11.15,0.3716667,0.005616114,0.00577655,6.079883,5.814545,2.582275,0.1671097,50.09264,0.00289799,0,0,2.023529,6.047056,0.972807,-0.9175064,0.8678961,-0.9093176
11.2,0.3733333,-0.001297739,-0.0009175802,6.079673,5.816417,2.586933,0.1681875,50.09286,0.002911457,0,0,2.02353,6.047058,0.9728051,-0.9175043,0.8678943,-0.9093176
11.25,0.375,-0.002535046,-0.002778354,6.079463,5.818289,2.59159,0.1692653,50.09308,0.002936754,0,0,2.023531,6.047061,0.9728032,-0.9175023,0.8678924,-0.9093175
11.3,0.3766667,0.004648816,0.004384989,6.079253,5.820161,2.596247,0.1703432,50.09329,0.002943016,0,0,2.023533,6.047063,0.9728013,-0.9175003,0.8678905,-0.9093175
11.35,0.3783333,0.001984453,0.00220119,6.079043,5.822033,2.600905,0.171421,50.09351,0.002965948,0,0,2.023534,6.047066,0.9727994,-0.9174982,0.8678886,-0.9093174
11.4,0.38,-0.003555744,-0.004236412,6.078833,5.823905,2.605562,0.1724989,50.09373,0.002969021,0,0,2.023535,6.047068,0.9727975,-0.9174962,0.8678867,-0.9093174
11.45,0.3816667,-0.002162115,-0.002183333,6.078624,5.825777,2.610219,0.1735767,50.09395,0.002984245,0,0,2.023536,6.047071,0.9727956,-0.9174942,0.8678848,-0.9093174
11.5,0.3833333,0.003931916,0.003717541,6.078414,5.827649,2.614876,0.1746546,50.09416,0.003018826,0,0,2.023538,6.047073,0.9727936,-0.9174921,0.8678829,-0.9093173
11.55,0.385,-0.003048224,-0.003157471,6.07825,5.832992,2.614107,0.1732959,50.09439,0.003061276,0,0,2.023539,6.047075,0.9727922,-0.9174906,0.8678815,-0.9093173
11.6,0.3866667,-0.003286219,-0.003653947,6.078086,5.838335,2.613338,0.1719373,50.09461,0.003077061,0,0,2.02354,6.047077,0.9727907,-0.917489,0.86788,-0.9093173
11.65,0.3883333,0.007977647,0.007841053,6.077922,5.843677,2.612568,0.1705787,50.09483,0.003082128,0,0,2.023541,6.047079,0.9727892,-0.9174874,0.8678785,-0.9093172
11.7,0.39,-0.0003883721,0.000164734,6.077759,5.84902,2.611799,0.1692201,50.09505,0.003091435,0,0,2.023542,6.047081,0.9727877,-0.9174858,0.867877,-0.9093172
11.75,0.3916667,-0.006450741,-0.007121078,6.077595,5.854363,2.61103,0.1678614,50.09528,0.003118755,0,0,2.023543,6.047083,0.9727862,-0.9174842,0.8678756,-0.9093172
11.8,0.3933333,0.004503509,0.005146192,6.077431,5.859705,2.610261,0.1665028,50.0955,0.003145224,0,0,2.023543,6.047085,0.9727847,-0.9174826,0.8678741,-0.9093171
11.85,0.395,0.005258028,0.005005706,6.077267,5.865048,2.609491,0.1651442,50.09572,0.00314279,0,0,2.023544,6.047087,0.9727832,-0.917481,0.8678726,-0.9093171
11.9,0.3966667,-0.008467678,-0.007387231,6.077104,5.870391,2.608722,0.1637856,50.09594,0.00314756,0,0,2.023545,6.047089,0.9727817,-0.9174794,0.8678711,-0.9093171
11.95,0.3983333,-0.001460554,-0.0009515815,6.07694,5.875733,2.607953,0.1624269,50.09617,0.003148787,0,0,2.023546,6.047091,0.9727802,-0.9174779,0.8678697,-0.909317
12,0.4,0.007183967,0.007136143,6.076776,5.881076,2.607183,0.1610683,50.09639,0.003157236,0,0,2.023547,6.047093,0.9727787,-0.9174763,0.8678682,-0.909317
12.05,0.4016667,-0.00477982,-0.004910563,6.076615,5.881284,2.609637,0.1595938,50.09662,0.003155976,0,0,2.023548,6.047095,0.9727773,-0.9174747,0.8678667,-0.909317
12.1,0.4033333,-0.004512601,-0.004765964,6.076455,5.881491,2.612091,0.1581193,50.09684,0.003153627,0,0,2.023549,6.047097,0.9727758,-0.9174732,0.8678653,-0.9093169
12.15,0.405,0.007297713,0.007161511,6.076294,5.881699,2.614545,0.1566449,50.09707,0.003154041,0,0,2.02355,6.047099,0.9727743,-0.9174716,0.8678639,-0.9093169
12.2,0.4066667,-0.001500634,-0.001185486,6.076133,5.881907,2.616999,0.1551704,50.0973,0.003152784,0,0,2.023551,6.047101,0.9727729,-0.9174701,0.8678624,-0.9093169
12.25,0.4083333,-0.006325004,-0.005847848,6.075973,5.882114,2.619453,0.1536959,50.09753,0.003152733,0,0,2.023552,6.047103,0.9727714,-0.9174685,0.867861,-0.9093169
12.3,0.41,0.007493171,0.006423473,6.075812,5.882322,2.621907,0.1522214,50.09775,0.003139234,0,0,2.023553,6.047105,0.97277,-0.9174669,0.8678595,-0.9093168
12.35,0.4116667,0.00217949,0.002551102,6.075651,5.88253,2.624361,0.150747,50.09798,0.003133334,0,0,2.023554,6.047107,0.9727685,-0.9174654,0.8678581,-0.9093168
12.4,0.4133333,-0.007777794,-0.00722162,6.075491,5.882737,2.626815,0.1492725,50.09821,0.003132927,0,0,2.023555,6.047109,0.972767,-0.9174638,0.8678566,-0.9093168
12.45,0.415,0.00299493,0.002505521,6.07533,5.882945,2.629269,0.147798,50.09844,0.003104356,0,0,2.023556,6.047111,0.9727656,-0.9174623,0.8678552,-0.9093167
12.5,0.4166667,0.003709362,0.003906612,6.075169,5.883153,2.631722,0.1463235,50.09866,0.003086737,0,0,2.023557,6.047113,0.9727641,-0.9174607,0.8678537,-0.9093167
12.55,0.4183333,-0.008871382,-0.008048237,6.074968,5.878077,2.636103,0.1443644,50.0989,0.003059188,0,0,2.023558,6.047115,0.9727623,-0.9174588,0.8678519,-0.9093167
12.6,0.42,-0.0006601155,-0.0005382146,6.074766,5.873001,2.640483,0.1424053,50.09913,0.003015975,0,0,2.02356,6.047117,0.9727604,-0.9174568,0.8678501,-0.9093166
12.65,0.4216667,0.00890927,0.008456239,6.074565,5.867925,2.644863,0.1404462,50.09936,0.002988241,0,0,2.023561,6.04712,0.9727586,-0.9174549,0.8678483,-0.9093166
12.7,0.4233333,-0.001712461,-0.002602566,6.074363,5.86285,2.649243,0.1384871,50.09959,0.002934762,0,0,2.023562,6.047122,0.9727568,-0.9174529,0.8678465,-0.9093166
12.75,0.425,-0.00358083,-0.003689407,6.074162,5.857774,2.653623,0.1365279,50.09982,0.002892667,0,0,2.023563,6.047125,0.9727549,-0.917451,0.8678447,-0.9093165
12.8,0.4266667,0.006785278,0.00669955,6.07396,5.852698,2.658003,0.1345688,50.10006,0.002880268,0,0,2.023564,6.047127,0.9727531,-0.917449,0.8678429,-0.9093165
12.85,0.4283333,-0.000624127,-0.0003093235,6.073759,5.847622,2.662383,0.1326097,50.10029,0.002837711,0,0,2.023566,6.047129,0.9727513,-0.9174471,0.8678411,-0.9093164
12.9,0.43,-0.007351508,-0.007786741,6.073558,5.842546,2.666763,0.1306506,50.10052,0.002806667,0,0,2.023567,6.047132,0.9727494,-0.9174451,0.8678392,-0.9093164
12.95,0.4316667,0.003682477,0.003453185,6.073356,5.837471,2.671143,0.1286915,50.10075,0.002773408,0,0,2.023568,6.047134,0.9727476,-0.9174432,0.8678374,-0.9093164
13,0.4333333,0.003985257,0.00345878,6.073155,5.832395,2.675523,0.1267323,50.10099,0.002753042,0,0,2.023569,6.047137,0.9727458,-0.9174412,0.8678356,-0.9093163
13.05,0.435,-0.006312609,-0.006323248,6.072904,5.826223,2.676718,0.1259272,50.10123,0.002741514,0,0,2.023571,6.04714,0.9727435,-0.9174388,0.8678334,-0.9093163
13.1,0.4366667,0.001944116,0.001904195,6.072653,5.820051,2.677914,0.1251221,50.10146,0.002723806,0,0,2.023572,6.047143,0.9727412,-0.9174363,0.8678311,-0.9093162
13.15,0.4383333,0.006918727,0.006225498,6.072402,5.813879,2.679109,0.124317,50.1017,0.002690309,0,0,2.023574,6.047146,0.9727389,-0.9174339,0.8678288,-0.9093162
13.2,0.44,-0.003511744,-0.003279272,6.072151,5.807708,2.680305,0.1235119,50.10194,0.002677359,0,0,2.023575,6.047149,0.9727366,-0.9174315,0.8678266,-0.9093161
13.25,0.4416667,-0.001451272,-0.001455243,6.071899,5.801536,2.6815,0.1227068,50.10218,0.002666857,0,0,2.023577,6.047152,0.9727343,-0.9174291,0.8678243,-0.9093161
13.3,0.4433333,0.003854001,0.003998708,6.071648,5.795364,2.682695,0.1219017,50.10241,0.002648161,0,0,2.023578,6.047155,0.9727321,-0.9174266,0.8678221,-0.909316
13.35,0.445,-0.00290797,-0.003503206,6.071397,5.789192,2.683891,0.1210966,50.10265,0.00263538,0,0,2.02358,6.047158,0.9727298,-0.9174242,0.8678198,-0.909316
13.4,0.4466667,-0.003974992,-0.003638416,6.071146,5.78302,2.685086,0.1202914,50.10289,0.002605207,0,0,2.023581,6.047161,0.9727275,-0.9174218,0.8678175,-0.9093159
13.45,0.4483333,0.005618584,0.005313928,6.070895,5.776849,2.686282,0.1194863,50.10313,0.002590022,0,0,2.023583,6.047164,0.9727252,-0.9174193,0.8678153,-0.9093159
13.5,0.45,-0.0003051481,-0.0003786726,6.070644,5.770677,2.687477,0.1186812,50.10336,0.002583396,0,0,2.023584,6.047167,0.9727229,-0.9174169,0.867813,-0.9093159
13.55,0.4516667,-0.005013716,-0.004710884,6.070369,5.767466,2.691065,0.1160245,50.10361,0.002550133,0,0,2.023586,6.04717,0.9727204,-0.9174142,0.8678106,-0.9093158
13.6,0.4533333,0.004177205,0.003835433,6.070093,5.764254,2.694652,0.1133678,50.10385,0.002523703,0,0,2.023588,6.047174,0.9727179,-0.9174116,0.8678081,-0.9093157
13.65,0.455,0.00154683,0.001819773,6.069818,5.761043,2.69824,0.110711,50.10409,0.002501455,0,0,2.023589,6.047177,0.9727154,-0.9174089,0.8678056,-0.9093157
13.7,0.4566667,-0.004030136,-0.004290577,6.069542,5.757832,2.701828,0.1080543,50.10434,0.002449011,0,0,2.023591,6.04718,0.9727129,-0.9174062,0.8678031,-0.9093156
13.75,0.4583333,-0.0001572799,0.0003639483,6.069266,5.754621,2.705415,0.1053976,50.10458,0.002419126,0,0,2.023593,6.047183,0.9727104,-0.9174036,0.8678006,-0.9093156
13.8,0.46,0.003059791,0.002539816,6.068991,5.75141,2.709003,0.1027409,50.10482,0.002414808,0,0,2.023594,6.047187,0.9727079,-0.9174009,0.8677982,-0.9093155
13.85,0.4616667,-0.00100133,-0.001279703,6.068715,5.748198,2.71259,0.1000841,50.10506,0.002382749,0,0,2.023596,6.04719,0.9727054,-0.9173982,0.8677957,-0.9093155
13.9,0.4633333,-0.002049052,-0.002649277,6.06844,5.744987,2.716178,0.0974274,50.10531,0.002336807,0,0,2.023598,6.047193,0.9727029,-0.9173955,0.8677932,-0.9093154
13.95,0.465,0.0004522,0.002031191,6.068164,5.741776,2.719766,0.09477068,50.10555,0.002312327,0,0,2.023599,6.047197,0.9727003,-0.9173929,0.8677907,-0.9093154
14,0.4666667,0.002178431,0.001501679,6.067889,5.738565,2.723353,0.09211395,50.10579,0.002264553,0,0,2.023601,6.0472,0.9726978,-0.9173902,0.8677882,-0.9093153
14.05,0.4683333,-0.002072402,-0.001960818,6.067624,5.739647,2.722997,0.09101004,50.10604,0.002217613,0,0,2.023602,6.047203,0.9726954,-0.9173876,0.8677859,-0.9093153
